Date,AT,BE,BG,CY,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IT,LT,LU,LV,NL,PL,PT,RO,SE,SI,SK,MT,EU27
1980-04-03,206518.7,246204.9,101510.0,10680.5,191945.0,1543768.7,85649.3,24274.3,120695.3,592585.8,248990.7,1453197.0,47246.6,115433.0,77075.6,872937.3,31244.6,18454.1,20313.5,322205.6,440433.8,132812.0,153079.5,411214.9,38711.3,78756.1,0,7585938.099999997
1980-04-04,207099.4,246739.6,108092.7,10098.6,189584.0,1216074.0,80997.9,21801.1,122969.9,528030.5,229512.9,1514096.3,47746.1,117254.6,71385.5,867634.3,30923.0,18829.8,18313.4,306676.7,439307.8,114295.2,154484.2,366386.6,38687.3,71319.9,0,7138341.299999999
1980-04-05,182050.9,220837.6,102217.8,9448.4,171570.4,1249625.9,80928.4,21352.0,115963.1,536926.9,228860.4,1395533.4,45715.3,105890.9,67700.3,715714.3,27928.7,17226.6,17753.1,276528.5,390774.1,109165.6,145927.8,356087.7,34360.4,71171.8,0,6697260.299999998
1980-04-06,157639.5,203008.5,94569.0,8672.6,165059.2,1062624.7,76894.1,21408.6,109974.0,511890.4,212213.7,1321986.5,38523.8,94439.3,63641.7,570859.3,24252.7,14553.3,16746.9,250680.7,302122.7,96847.0,124046.4,322263.1,28857.9,65665.8,0,5959441.400000001
1980-04-07,165428.0,210837.0,103811.8,9791.8,165286.5,1134440.0,82544.2,23502.5,106243.5,564388.2,214268.6,1330130.0,40628.3,93121.1,63317.2,597556.0,25371.2,13459.8,17506.8,261696.8,301080.3,112117.6,138496.1,354457.7,30966.3,65753.2,0,6226200.499999999
1980-04-08,211273.7,250533.1,109782.8,9799.1,193379.5,1527642.3,97142.7,24508.3,130020.1,672300.4,245515.9,1534670.9,47083.0,111995.4,73146.3,851355.7,30279.8,18597.3,20198.4,317744.5,412974.3,129704.3,154927.0,400344.5,38029.3,79708.0,0,7692656.6
1980-04-09,213580.4,257481.6,108145.5,10403.0,196019.1,1577703.6,98016.8,24158.3,128874.5,694804.0,246352.4,1585830.3,48483.7,115920.2,74673.8,911443.2,30901.9,18298.3,20914.0,319525.3,434917.5,133627.2,152842.8,410395.2,40116.1,80485.7,0,7933914.4
1980-04-10,214098.4,253477.9,108702.5,10131.0,195659.8,1581516.7,98498.3,24397.6,132625.9,695391.9,246124.1,1555109.5,48770.1,116424.5,74761.4,904629.3,31030.4,18629.5,21026.3,317992.1,435024.2,133412.7,152613.1,408862.7,39811.9,80865.8,0,7899587.6
1980-04-11,207102.6,246515.2,108026.0,10113.7,193015.0,1533283.5,94214.1,24018.6,132351.0,688102.4,244634.0,1457816.2,47609.2,115116.4,73209.9,887403.9,30353.6,19007.5,20614.7,312173.9,431198.9,134433.0,153265.8,395735.5,39419.1,80574.9,0,7679308.6000000015
1980-04-12,178204.3,215402.4,104062.0,9635.0,165688.8,1289321.5,81066.2,21577.1,126430.1,617828.7,225283.6,1248439.5,44459.8,105569.6,66514.4,760136.8,27251.8,16945.1,18337.2,269123.3,387989.4,118879.9,141419.7,350330.4,35577.3,73317.5,0,6698791.399999999
1980-04-13,159950.6,199766.8,103075.2,8991.7,157373.8,1165317.9,76971.8,20684.8,116122.9,569876.1,215828.6,1135712.7,40885.5,99746.9,62905.2,670567.9,26051.6,14477.9,17464.4,249588.9,345365.1,113023.0,126801.1,338216.1,33644.2,70662.2,0,6139072.9
1980-04-14,197360.5,231061.2,104572.2,10552.6,181311.0,1491553.9,90972.3,23089.6,127951.1,696747.0,233777.7,1290861.2,45776.8,110558.2,72426.6,853419.1,29359.5,17096.5,20363.3,303289.6,410185.7,134235.8,142191.5,375777.9,37399.7,77076.4,0,7308966.899999999
1980-04-15,198391.9,233933.9,103410.7,10850.5,183216.0,1518329.4,92408.0,23232.1,126784.8,711028.1,234513.4,1353203.4,46258.0,112479.6,73374.3,895462.7,29719.9,18198.1,20269.9,307499.6,419166.9,137987.7,145233.8,376667.3,38443.9,77828.2,0,7487892.1
1980-04-16,196623.3,233806.3,102015.5,10299.9,181056.0,1518740.0,91951.1,23188.3,122178.2,709128.4,230705.1,1334387.8,45778.0,112117.0,73032.0,902909.4,29759.1,18044.3,20256.2,308036.8,420366.0,137657.5,145145.3,376080.1,39050.7,77578.0,0,7459890.3
1980-04-17,196014.3,232803.7,100064.6,10262.4,178872.2,1514320.1,93290.6,23254.0,120766.2,705955.1,234014.7,1298379.2,45162.7,111470.1,72739.3,893875.8,29703.9,18238.7,20321.5,309857.5,418345.2,136513.5,144812.3,377056.2,38615.6,77155.5,0,7401864.9
1980-04-18,192605.2,239530.0,95023.2,10102.7,179557.5,1514650.1,96321.6,23407.0,118022.5,692609.7,237398.3,1289661.8,44969.3,110476.8,71571.0,872216.9,29580.3,18237.4,20121.7,319930.2,420441.2,135740.7,140583.2,378667.3,38265.0,77105.3,0,7366795.9
1980-04-19,171020.7,216457.3,89873.0,9250.5,160405.1,1304826.8,84032.3,21305.1,114185.2,614104.3,222230.1,1181078.2,42088.4,103434.6,65266.3,743499.8,27688.2,17156.6,18429.6,274546.5,387543.8,117415.0,132179.7,351167.4,34977.5,72612.8,0,6576774.799999999
1980-04-20,158834.1,208968.1,87693.8,8881.3,156196.7,1195523.2,78277.8,20941.3,108411.2,555475.7,217141.5,1196160.9,41789.0,99692.6,62626.3,654522.0,26661.5,15191.4,17515.3,258346.5,346959.4,107543.4,122543.0,346753.4,34638.4,69501.7,0,6196789.500000002
1980-04-21,202193.9,239636.7,93055.6,9721.5,184190.6,1499493.8,92239.6,23518.2,114275.7,666738.8,232866.4,1435455.1,48165.7,112500.0,70509.2,847212.4,29359.2,17887.2,20265.2,313358.7,411784.0,128937.7,139930.6,383721.1,38160.2,77581.5,0,7432758.6000000015
1980-04-22,208402.1,245793.5,95509.7,9938.8,192164.0,1538124.1,94219.8,23284.6,121009.2,686558.9,228715.4,1490918.9,48580.0,115744.8,71964.5,887308.0,29508.4,18448.0,19974.5,319504.0,432327.8,132614.5,146894.9,378777.2,39082.4,79964.5,0,7655332.500000001
1980-04-23,208773.0,248504.1,99150.3,9770.8,195028.5,1556531.6,93948.5,22906.0,120331.1,685591.2,225003.1,1474880.5,47604.7,114757.3,72267.2,895800.0,29466.8,18175.2,20035.5,319584.3,433592.0,132523.9,150777.3,373298.8,38809.2,79157.1,0,7666268.000000001
1980-04-24,210275.6,250324.6,100269.1,9822.3,193046.4,1558618.6,94252.5,22150.9,122092.5,683571.0,227052.1,1473948.1,47867.3,114172.9,72200.0,854967.5,29169.7,18483.2,19734.4,322511.5,427459.4,131397.3,147501.3,378226.6,39124.0,78826.3,0,7627065.100000001
1980-04-25,204959.0,250956.5,98012.9,9990.1,188840.8,1547008.6,93829.2,21529.8,119965.6,674029.3,227209.4,1426170.6,48042.5,113797.3,71662.8,649586.5,28869.1,18780.7,19240.7,324139.9,421864.3,113937.2,145016.8,375464.3,38720.1,79057.7,0,7310681.7
1980-04-26,176894.7,226955.8,95046.1,9375.8,162752.6,1308769.2,78717.7,18993.6,116537.3,602442.5,206020.4,1285189.7,43912.8,104332.6,64755.0,697328.7,26265.1,17529.8,17329.7,272453.3,381840.5,110629.3,133012.3,332097.4,33309.3,72258.4,0,6594749.599999999
1980-04-27,161399.8,205939.5,93184.0,8693.6,156903.0,1191186.2,78396.4,18164.9,104759.1,545690.4,201309.5,1217522.2,40855.0,98709.4,61482.0,655313.9,24617.0,15192.7,16213.6,244636.5,338109.4,105311.0,120021.5,326067.2,31635.1,68594.1,0,6129906.999999999
1980-04-28,201871.2,240768.6,97203.0,9897.0,181653.6,1496079.9,93537.9,20783.3,116662.7,655878.5,224870.2,1373965.3,46267.1,109168.1,68849.0,840629.5,28427.1,17857.0,18637.7,310838.8,401705.6,128990.6,132551.2,365181.8,36952.2,75198.5,0,7294425.3999999985
1980-04-29,200825.0,247701.9,98234.4,9702.9,181634.3,1516788.8,93539.0,20664.8,120022.6,685158.2,223138.5,1378460.3,46427.1,111162.9,71336.6,882298.6,28721.8,18582.0,18886.5,317487.6,417159.6,133474.2,140080.5,360852.4,37787.8,76730.0,0,7436858.299999998
1980-04-30,195823.1,239924.6,95548.8,9600.0,176869.7,1486779.5,91383.0,19801.6,118067.2,655117.5,222452.9,1330209.0,44944.3,106126.5,69603.8,851428.0,28801.2,17758.3,18042.9,310510.2,400223.0,130892.3,139919.1,353022.5,35604.9,75694.2,0,7224148.100000001
1980-05-01,157574.2,211331.5,87127.5,7932.1,153728.1,1202186.5,77770.1,18364.9,98984.2,572147.0,212911.1,1136798.9,39481.2,90359.6,68874.5,655004.8,24958.4,14567.1,16850.0,309811.1,324895.5,114566.3,122003.4,320395.0,29451.4,68990.5,0,6137064.9
1980-05-02,178692.1,220789.7,94910.2,8970.0,162996.9,1404286.3,73876.1,20277.9,113010.3,637579.6,228448.1,1214560.9,42325.4,96766.7,67486.4,766903.8,26805.9,18412.1,17323.2,307758.3,355136.3,128049.7,140286.6,338024.5,27175.9,72312.8,0,6763165.7
1980-05-03,167692.9,215567.5,90657.0,9039.2,154471.1,1285245.7,75136.4,19717.0,112373.7,613410.9,206059.1,1162113.5,40914.1,100457.1,64319.1,734522.7,26620.9,16613.4,17395.6,270435.2,335848.8,117998.7,131963.2,313933.0,31023.7,70446.9,0,6383976.400000001
1980-05-04,158352.3,201436.7,87589.2,8562.5,154212.5,1176798.4,75345.0,19088.3,100078.6,546351.0,193694.9,1124615.7,37830.0,97290.2,59602.2,644557.4,25763.4,15136.1,17150.3,250522.1,330240.7,107900.3,120705.5,310959.9,32707.4,70305.8,0,5966796.4
1980-05-05,201277.2,237365.2,85696.1,9800.2,179052.6,1494425.8,90206.3,21838.6,115699.3,667371.1,217659.3,1315321.1,44798.4,108743.8,63929.5,839679.3,29681.7,17928.1,18595.6,306312.4,407008.4,135710.8,131352.5,352360.3,37299.3,75434.6,0,7204547.499999999
1980-05-06,197742.3,243131.0,87822.5,9862.8,179030.0,1513436.3,91934.4,21747.4,117363.7,673176.4,216755.1,1355963.1,45442.8,112076.8,69399.0,875790.0,28800.6,18463.3,19794.7,307672.6,416854.8,134875.5,142160.6,350683.6,38040.7,76473.1,0,7344493.099999998
1980-05-07,196328.9,241796.5,89601.4,9791.9,173310.9,1519787.3,93677.2,21614.6,118056.7,672166.8,213644.3,1290545.9,43998.9,111191.0,71437.6,882141.2,28503.5,18127.0,19607.4,307566.0,418649.7,134884.4,141546.1,353471.1,38024.6,75660.5,0,7285131.4
1980-05-08,194858.6,218679.7,91274.2,9769.7,150947.8,1524460.4,94635.5,21531.2,120671.2,667798.6,217256.4,1142670.9,43268.8,110132.9,71282.6,873944.5,28580.0,18451.1,19710.5,310487.6,414918.3,133695.4,140074.4,357352.5,37797.9,71297.9,0,7085548.600000001
1980-05-09,197418.6,223821.4,89103.7,9772.4,162532.5,1494615.4,90401.3,21184.6,119328.7,660196.8,222189.8,1243782.9,43361.0,108821.4,70249.4,858823.8,27919.8,18861.8,18962.6,305023.7,415058.1,131582.4,137136.2,353817.1,37323.6,71667.6,0,7132956.599999999
1980-05-10,169510.8,206923.2,85535.0,9034.6,150060.4,1251597.8,76839.8,18960.5,112720.4,587728.3,210800.7,1135429.3,42429.6,102539.1,64559.0,733797.9,25194.7,16201.0,16840.1,264650.6,376405.3,115564.6,124489.3,320572.4,33793.8,70430.3,0,6322608.499999999
1980-05-11,146185.8,194376.4,86223.0,8368.4,144578.9,1134190.8,73845.1,18934.7,99240.2,534440.2,201887.5,1015425.8,38861.9,94821.3,61236.9,634859.4,24672.9,14420.9,16403.4,247636.2,331984.6,107944.5,119167.7,319521.9,32142.3,66368.7,0,5767739.400000001
1980-05-12,187988.1,227155.1,92615.8,10297.0,171854.9,1463689.7,90103.2,21651.9,115058.0,656319.1,221945.7,1185255.0,42615.5,106105.9,68661.4,826487.9,28344.6,17635.3,18951.9,300547.5,399967.0,128930.8,137390.6,364727.5,35851.7,74250.3,0,6994401.4
1980-05-13,191753.5,232194.6,94410.8,9887.8,175219.3,1498626.6,92560.9,22010.0,117859.3,670638.2,216283.5,1212036.5,43424.4,109387.1,70189.3,872761.4,28846.7,18315.8,19466.2,306813.8,415181.4,133492.7,146400.6,354854.5,37363.2,76020.4,0,7165998.500000001
1980-05-14,193006.9,229834.8,94744.3,9667.4,177121.6,1479508.4,88929.3,21822.1,116918.1,671427.2,208530.3,1195316.3,43872.3,110575.3,69565.9,898019.9,28798.2,17933.1,19554.9,301246.9,418632.1,133101.4,147224.7,338045.7,37933.4,76799.8,0,7128130.300000001
1980-05-15,159649.2,202479.8,99079.1,9698.0,178039.8,1205936.1,77591.9,21591.9,124991.0,668997.2,193626.4,1021137.6,45605.1,110940.9,68757.1,896823.0,28484.4,14693.9,19446.0,255275.1,417848.7,132705.8,146472.9,307992.4,38290.7,76668.7,0,6522822.700000001
1980-05-16,181282.0,209637.7,94485.4,9834.4,174509.9,1364916.3,80322.9,21280.3,116956.7,662441.0,206183.9,1112682.3,47144.2,112429.0,67873.7,891044.1,28316.4,18201.2,19375.4,279871.8,414719.7,132269.3,147614.0,311879.3,39233.4,75725.7,0,6820230.000000001
1980-05-17,165792.2,201103.6,89763.9,9232.0,150037.1,1243617.9,74314.3,18357.1,112438.7,586109.3,193327.8,1071846.4,43082.9,101956.8,61777.8,756939.6,25314.0,16220.3,16739.1,264284.9,378830.3,114955.8,134207.3,287931.6,34785.9,69361.0,0,6222327.599999999
1980-05-18,151601.3,190484.6,88366.0,8473.4,146233.9,1130183.4,72821.4,17699.1,98520.9,532102.7,193248.6,997219.1,38749.2,94749.4,59259.8,647678.2,24125.4,14534.4,15932.5,247367.1,333264.7,106125.8,119170.6,285567.9,32703.4,66550.4,0,5712733.200000001
1980-05-19,191821.6,223611.3,91838.8,10051.3,171192.3,1449309.9,88186.8,21296.4,118468.9,647463.1,220803.1,1163862.5,43514.5,106747.2,69006.6,845282.0,27988.3,17157.6,18993.0,301753.3,396643.0,128108.8,135406.8,344017.8,37088.5,74200.7,0,6943814.099999999
1980-05-20,193183.2,227440.6,98196.5,10357.2,172655.5,1484288.6,90344.4,22001.9,118479.4,666740.8,220195.9,1202289.6,44249.5,109935.5,69081.6,879164.3,28717.9,18534.6,19157.8,304818.4,411619.8,132337.6,145459.6,354867.7,37934.4,75496.2,0,7137548.499999999
1980-05-21,193072.0,229294.1,97344.3,10149.8,172644.5,1489313.8,92948.4,22183.8,116977.7,667313.7,219867.3,1223901.4,43915.8,109759.9,69132.4,883018.4,28974.7,18252.9,19392.6,307098.0,415808.0,132468.9,144848.2,360727.6,38238.1,75557.3,0,7182203.6
1980-05-22,195744.2,228469.0,94811.4,9608.6,174985.2,1497839.6,92299.9,22308.5,117451.8,666517.8,219142.5,1224809.5,43695.0,109677.4,68898.1,881380.2,28812.4,18325.5,19522.6,307903.3,418554.6,131943.1,143084.2,355820.0,38516.2,76068.1,0,7186188.699999999
1980-05-23,192749.8,225959.3,92245.2,9627.7,171774.7,1444909.8,87697.0,22336.7,119758.3,660877.2,219135.5,1197310.7,44739.3,108774.2,67970.5,893234.5,28368.1,18216.6,19211.2,306345.7,415365.3,132160.2,142373.4,344799.8,38707.3,75419.3,0,7080067.3
1980-05-24,161479.1,206470.7,89200.7,8925.2,147818.0,1224988.3,73408.5,19685.2,115254.6,585963.9,200152.8,1069032.9,42011.3,99160.9,62260.8,747343.0,25396.7,16378.2,17111.4,266485.8,367171.8,114764.1,136511.9,303794.3,32851.9,68955.4,0,6202577.4
1980-05-25,141579.2,191027.7,87829.4,8489.6,143333.6,1031659.9,70094.0,18638.8,99033.1,531565.6,187310.4,969760.7,37620.7,88118.7,59246.0,638755.4,24093.0,13511.0,16328.9,241204.9,325211.9,104720.9,122244.6,307260.2,31397.1,66400.4,0,5556435.700000002
1980-05-26,147091.2,191268.3,91904.5,9905.7,169305.7,1090897.9,73786.7,21695.4,110772.1,647371.2,214270.4,1017263.2,42570.2,86766.5,64507.4,839225.4,27708.1,13665.2,18915.6,250531.6,398744.9,127809.5,132699.7,336809.9,35939.2,73819.0,0,6235244.5
1980-05-27,187897.3,227076.2,91839.8,10026.0,170498.4,1443869.4,88903.1,21470.3,122155.5,669337.6,211803.1,1202040.5,43547.5,104889.7,68081.6,883608.3,28089.1,17832.6,18809.4,306608.6,410993.1,132917.5,135674.4,344824.6,37576.5,74821.1,0,7055191.199999997
1980-05-28,195664.7,229942.5,92837.0,10025.5,171500.9,1489773.3,91388.9,21280.7,121310.1,670154.7,210266.6,1220906.4,43841.0,110097.6,69605.0,882272.4,28019.4,17377.2,18688.2,305366.0,413119.5,132497.2,136732.9,342339.2,38530.9,75399.0,0,7138936.800000002
1980-05-29,192830.6,235160.6,90919.2,10634.5,169811.3,1485390.0,91739.7,20768.9,124212.2,668785.8,208637.2,1250348.8,43368.0,109422.5,69805.0,885732.9,28415.2,17508.3,18576.9,307353.1,412001.1,133226.6,137203.1,337224.8,38227.5,74527.4,0,7161831.2
1980-05-30,188436.9,230019.6,89824.4,11680.0,166445.8,1440589.8,88156.8,20501.5,123706.2,667972.3,208426.2,1233351.6,43067.8,107563.2,69736.7,871702.6,28094.7,17551.6,18394.4,303280.3,406883.6,136352.7,136856.5,322311.6,37154.5,73487.8,0,7041549.099999999
1980-05-31,161896.8,207727.0,84330.4,10944.7,144790.1,1218606.2,73286.6,17672.5,115798.3,594998.0,188425.3,1113812.8,41247.2,98888.2,62943.4,736203.5,25219.0,16179.4,16209.1,261920.6,370809.8,116153.3,126433.7,286276.8,33480.1,68336.8,0,6192589.599999999
1980-06-01,146780.4,197960.1,82057.7,10374.5,141251.1,1108783.3,73579.3,16989.4,102489.1,534656.0,184299.5,1016137.5,37780.2,92669.5,59113.3,626977.8,24602.3,14235.4,15751.4,244985.2,333583.7,106909.8,115275.6,281634.0,32555.4,65668.6,0,5667100.100000001
1980-06-02,189596.7,227021.4,90628.7,11176.7,169520.9,1437764.0,91149.4,19684.1,115267.2,653191.6,207168.6,1174870.2,42620.9,104483.6,64315.2,610614.3,27927.4,16627.1,17922.4,298901.1,404607.4,133028.2,132008.7,329055.1,35952.5,73010.7,0,6678114.100000001
1980-06-03,192922.9,234447.4,93092.3,10885.3,171889.3,1485409.3,90808.3,19828.9,121466.6,682603.3,207398.5,1182857.7,43464.1,109677.7,68121.9,823960.4,28212.0,17970.9,18236.6,309690.9,419925.0,138516.4,138117.8,325641.9,37413.2,75436.1,0,7047994.700000001
1980-06-04,192270.5,232742.2,92461.9,10390.3,173010.3,1462839.7,87930.1,19601.3,121833.1,692552.9,204855.1,1172932.0,43166.1,109564.3,69768.8,881521.7,28629.0,17654.6,18281.3,306462.0,396712.6,135374.2,139705.6,326044.0,37871.7,75052.0,0,7049227.299999999
1980-06-05,155320.6,230955.9,92792.6,10399.8,169809.1,1191408.7,76814.9,19647.3,123085.7,697883.5,202989.6,1156686.4,37593.7,109347.7,69056.1,882688.3,28395.5,17737.3,18153.6,308969.5,326247.8,119799.7,138814.7,322112.8,37917.9,74253.6,0,6618882.299999999
1980-06-06,173260.0,230661.8,91198.6,10251.6,164908.3,1329200.9,82200.0,19394.9,122018.9,684178.3,202280.9,1137380.4,41078.5,107766.4,68046.8,875696.2,28252.5,18097.2,18045.9,307816.5,364770.8,125460.0,137892.4,292971.0,37101.0,73631.8,0,6743561.600000001
1980-06-07,158315.6,199333.4,86031.3,9393.0,141397.7,1215143.4,74572.9,16922.1,114727.6,597345.8,179429.2,993335.4,40025.2,97823.1,61895.6,748053.8,25433.1,16330.2,16207.3,263435.4,366547.0,116001.9,126514.4,273290.3,32948.0,67060.6,0,6037513.300000001
1980-06-08,144708.8,188333.8,83930.5,8847.6,137695.3,1094195.1,73526.6,16418.9,104615.7,538262.0,180970.2,939467.4,37032.2,92755.1,59371.5,653025.4,24675.9,14138.6,15755.8,244045.0,327668.4,106458.0,114631.6,276876.4,31538.1,64328.5,0,5573272.4
1980-06-09,186875.7,225853.6,89446.3,10379.2,166916.6,1425133.8,90327.8,19181.4,120138.2,654288.9,198164.3,1130118.2,42848.4,106770.9,67552.8,858738.9,28604.9,16858.4,18461.9,301671.6,397033.1,122800.6,133152.8,325482.4,36712.3,72170.1,0,6845683.100000001
1980-06-10,192107.7,233705.8,90406.0,10613.1,168395.9,1474204.0,92160.6,19435.1,129006.7,671366.7,196477.3,1157941.9,43548.1,109800.2,69170.2,895119.4,29064.1,18062.5,18743.6,310404.7,410862.7,112897.1,139298.0,323122.4,37628.7,74202.0,0,7027744.500000001
1980-06-11,191337.9,232927.0,90469.9,11547.4,169117.1,1479156.5,92381.4,19352.7,130297.1,678164.2,195305.5,1162294.3,43490.7,109942.2,69380.2,894576.2,28775.8,17649.6,18529.8,308311.7,411434.4,130851.6,139700.0,325702.4,37743.9,74026.5,0,7062466.000000001
1980-06-12,191578.4,231522.1,89967.2,13103.6,167498.7,1472496.2,91902.5,19147.2,132195.0,676154.5,200307.1,1156583.4,43612.7,111305.8,69712.4,899684.5,28712.1,17610.7,18203.4,308063.6,412082.6,132967.9,140619.9,328392.7,37929.7,73739.1,0,7065093.000000001
1980-06-13,187884.4,233514.3,89798.4,13414.8,164323.8,1452477.8,88521.2,19160.7,134630.2,666764.2,197639.0,1135289.4,44309.2,111779.5,68710.8,899785.7,27743.2,17864.8,17657.9,311659.2,403849.4,131980.8,140077.4,312011.2,37876.8,73198.6,0,6981922.700000002
1980-06-14,161091.4,204795.6,84768.9,11786.4,143081.6,1252289.8,75159.8,16691.0,128790.4,586225.6,176639.9,994746.7,42752.6,103175.5,62442.8,777994.9,25078.5,16092.6,15907.1,275006.2,366928.9,114543.4,127964.9,281392.9,34239.3,67159.8,0,6146746.5
1980-06-15,144858.3,189759.5,83291.2,11014.3,138441.8,1107514.6,75542.8,16035.0,118839.6,532071.0,170295.6,917070.6,40138.0,98472.5,58923.3,663391.5,24574.7,13944.4,15345.0,248129.8,329280.9,105804.3,116328.4,275635.5,31952.0,64875.0,0,5591529.6000000015
1980-06-16,185659.2,226361.0,89372.2,12599.5,164775.6,1424684.9,89880.8,18782.1,136379.7,650872.4,189683.3,1115461.4,44353.1,108082.7,66266.7,869159.7,28088.9,16804.6,17738.3,304807.4,394283.8,128623.1,132930.0,323756.4,36706.5,71844.8,0,6847958.1
1980-06-17,191883.5,230357.8,89437.4,12630.9,166140.1,1465421.0,90423.6,18941.9,140380.8,671250.7,186127.1,1148260.7,44878.3,110646.8,68418.3,912208.2,28404.5,17683.5,17908.8,306148.1,405738.0,133490.7,137840.6,320956.1,37999.1,73628.3,0,7027204.799999998
1980-06-18,192639.5,231529.1,89666.2,12229.3,166769.2,1463275.8,90109.6,19059.8,134430.9,676586.7,184319.7,1173083.3,44401.8,110261.2,69981.4,909764.7,28811.1,17254.8,18009.3,305412.2,407979.3,134702.4,138512.9,323981.4,38531.4,73869.5,0,7055172.500000001
1980-06-19,191168.1,237596.5,89461.5,11956.9,165668.5,1465715.5,90389.0,19101.7,131557.1,681676.5,183620.2,1176117.1,43946.8,110295.3,69431.8,904714.5,28688.3,17575.3,18123.9,313065.1,407802.8,135940.0,138444.9,323474.5,37948.1,74644.9,0,7068124.8
1980-06-20,189638.2,228754.8,89005.5,11763.1,163519.1,1432593.4,87708.8,18612.2,130149.6,674894.2,183246.5,1140000.0,43674.6,108547.5,68446.4,901099.4,28372.0,17459.9,17521.2,303451.1,403580.8,135426.4,137549.4,280225.5,37216.2,73246.3,0,6905702.100000001
1980-06-21,160890.0,204404.9,84021.3,10625.5,138030.5,1199741.1,74643.4,15890.7,122351.7,600522.1,156847.4,1014441.1,41360.6,98672.6,61794.9,763297.6,25181.8,15847.1,15277.3,261418.9,359621.3,116663.6,126958.9,258456.0,33268.7,66429.6,0,6026658.599999999
1980-06-22,143987.9,191943.5,82978.0,9980.3,135391.8,1075248.4,72242.1,15537.3,112562.5,546303.1,157788.0,952242.8,37769.5,94182.7,58324.9,648230.4,24286.0,13714.0,14816.5,243375.9,324751.5,106335.5,115517.8,272175.8,30943.1,64678.5,0,5545307.8
1980-06-23,187364.4,224820.2,90410.4,12350.4,162824.6,1410685.4,88311.1,15295.5,135656.6,649529.5,181584.2,1143586.2,43684.1,108460.8,66962.9,868383.8,25694.8,14117.1,15515.1,299984.0,388447.5,128693.0,134737.0,324828.6,35596.7,72033.2,0,6829557.099999999
1980-06-24,189656.2,232673.4,93017.3,13259.0,165654.3,1450193.5,90353.2,15667.2,148180.3,667961.4,176778.6,1201440.7,44897.7,110044.4,68159.7,904236.1,24305.5,17376.0,14178.5,305293.8,405299.0,133051.0,140234.4,322700.1,34936.3,73860.8,0,7043408.4
1980-06-25,192258.5,231930.1,94941.4,14014.8,165850.2,1459091.5,90924.8,18119.3,152416.3,673246.4,180372.2,1193982.8,39724.9,109567.1,68553.3,906602.7,27481.5,17028.2,16814.7,304146.6,404571.6,134443.1,139050.3,324768.5,31453.9,73942.2,0,7065296.899999999
